Course Letter,Course Number,Avg_Responses,Avg_Enrolled,Avg_Q1,Avg_Q2,Avg_Q3,Avg_Q4,Avg_Q5,Avg_Q6,Avg_Q7,Avg_Q8,Avg_Q9,Avg_AllQs
SARC,121,72.3333333333333,294.833333333333,2.43333333333333,2.26666666666667,2.11666666666667,2.63333333333333,2.9,1.98333333333333,2.85,1.91666666666667,2.71666666666667,2.10185185185185
SARC,122,39.6666666666667,283,2.23333333333333,2.13333333333333,2.03333333333333,2.56666666666667,2.83333333333333,2,3.03333333333333,1.96666666666667,2.53333333333333,2.05555555555556
SARC,131,83,318.428571428571,1.88571428571429,1.8,1.97142857142857,2.05714285714286,2.87142857142857,1.82857142857143,2.58571428571429,1.85714285714286,2.37142857142857,1.81746031746032
SARC,151,96.1666666666667,316.833333333333,1.46666666666667,1.38333333333333,1.55,2.23333333333333,2.91666666666667,1.58333333333333,2.01666666666667,1.66666666666667,1.83333333333333,1.52592592592593
SARC,161,68.25,314,1.775,1.725,1.575,1.55,2.85,1.675,1.775,1.625,1.8,1.5
SARC,162,99,299.5,1.5,1.45,1.6,1.75,2.575,1.8,2.4,1.75,2.025,1.58611111111111
SARC,212,8,26,2.3,2.5,1.8,2.2,2.2,1.9,2,2,2.5,1.91111111111111
SARC,214,11,54.6666666666667,1.3,1.33333333333333,1.26666666666667,1.4,2.96666666666667,1.2,1.2,1.26666666666667,1.3,1.14074074074074
SARC,221,61.6666666666667,207,2.1,1.86666666666667,1.63333333333333,2,2.76666666666667,1.7,2.46666666666667,1.53333333333333,2.3,1.73333333333333
SARC,223,30.8,167.8,3.1,2.58,2.76,2.94,1.88,2.74,3.78,2.64,3.54,2.67555555555556
SARC,224,7,14,1.56666666666667,1.46666666666667,1.3,1.63333333333333,2.96666666666667,1.33333333333333,1.43333333333333,1.2,1.43333333333333,1.26296296296296
SARC,232,9,72,1.3,1.3,1.3,1.8,3,1.4,1.3,1.3,1.3,1.22222222222222
SARC,252,8,14,2,1.2,1.8,2.2,3.1,1.2,2,2,2.5,1.65555555555556
SARC,261,8.125,51,1.55,1.4625,1.5,1.4625,2.9625,1.625,1.5625,1.5375,1.6125,1.36805555555556
SARC,302,1.5,9,1.25,1.25,2,2,2.5,1.25,1.75,1.75,1.75,1.44444444444444
SARC,311,6,14,1.8,2.5,1.5,1.8,2.2,1.3,1.3,1.8,2,1.55555555555556
SARC,312,7.33333333333333,16.6666666666667,1.86666666666667,1.56666666666667,1.63333333333333,1.56666666666667,2.9,1.56666666666667,1.6,1.56666666666667,1.53333333333333,1.43333333333333
SARC,321,33.4,170.8,1.56,1.58,1.56,2.18,2.92,1.58,1.8,1.42,1.84,1.50222222222222
SARC,323,16.5,122.5,4.5,4.25,3.3,3.55,2.3,2.9,4,3.4,4.45,3.37222222222222
SARC,331,13,39,1.35,1.25,1.45,1.55,2.85,1.4,1.55,1.3,1.7,1.28333333333333
SARC,351,25.4,151.8,1.22,1.16,1.44,1.66,2.92,1.46,1.42,1.5,1.44,1.25555555555556
SARC,352,22.25,137,1.475,1.15,1.425,1.625,3.05,1.45,1.55,1.475,1.7,1.31666666666667
SARC,353,4,9,1,1,1.2,1.5,3,1.8,1.2,1.5,1.2,1.15555555555556
SARC,354,2.83333333333333,7,1.56666666666667,1.33333333333333,1.31666666666667,1.93333333333333,3,1.21666666666667,1.3,1.48333333333333,1.4,1.28333333333333
SARC,362,55,220.111111111111,2.24444444444444,2.3,2,2.71111111111111,2.71111111111111,1.9,2.65555555555556,1.86666666666667,2.63333333333333,2.03456790123457
SARC,363,1,1,1,1,1,1,3,1,1,1,1,0.888888888888889
SARC,365,8.33333333333333,41.6666666666667,1.86666666666667,2.2,1.33333333333333,1.9,3,1.46666666666667,1.13333333333333,1.26666666666667,1.43333333333333,1.4
SARC,384,8.75,22.25,1.725,1.95,1.475,1.85,2.95,1.525,1.7,1.6,1.75,1.50833333333333
SARC,388,4.5,22,2.05,2.3,1.4,1.4,3,1.25,1.4,1.25,1.9,1.43888888888889
SCIE,105,12.5,59.5,1.7,1.45,1.4,2.15,2.7,1.7,2.25,1.85,2.1,1.62222222222222
SCIE,107,10,36,2.3,1.3,1.8,2.4,2.3,1.8,1.9,1.5,2.3,1.7
SCIE,201,10,35,2.1,1.8,1.8,2.7,2.6,2.1,2.3,1.9,2.1,1.86666666666667
SCIE,212,9.5,67,1.3,1.15,1.25,1.65,2.95,1.15,1.15,1.2,1.3,1.12777777777778
SCIE,310,9.5,29.5,1.45,1.9,1.25,1.9,2.95,1.55,1.95,1.5,1.8,1.47777777777778
SCIE,311,9,21,1.55,1.35,1.35,1.35,3,1.3,1.55,1.2,1.4,1.22777777777778
SCIS,101,12,89.1428571428571,1.25714285714286,1.24285714285714,1.5,1.51428571428571,2.81428571428571,1.61428571428571,1.78571428571429,1.67142857142857,1.64285714285714,1.35873015873016
SCIS,211,22.75,106.875,1.3125,1.3375,1.4625,1.575,2.825,1.5625,1.6375,1.5625,1.6375,1.34305555555556
SCIS,212,6.8,38.6,1.38,1.22,1.4,1.42,2.86,1.4,1.48,1.28,1.48,1.22888888888889
SCIS,213,4.75,27.75,1.175,1.125,1.2,1.075,2.95,1.5,1.4,1.35,1.45,1.14166666666667
SCIS,301,6,29.6666666666667,1.26666666666667,1.16666666666667,1.76666666666667,1.7,2.93333333333333,1.7,2.56666666666667,1.86666666666667,1.76666666666667,1.53333333333333
SCIS,311,7.14285714285714,23.1428571428571,1.17142857142857,1.18571428571429,1.37142857142857,1.38571428571429,2.9,1.4,1.48571428571429,1.31428571428571,1.4,1.19047619047619
SCIS,313,8,49.1428571428571,1.11428571428571,1.15714285714286,1.27142857142857,1.42857142857143,2.58571428571429,1.22857142857143,1.25714285714286,1.27142857142857,1.27142857142857,1.11111111111111
SCIS,314,4.66666666666667,12,1.5,1.23333333333333,1.26666666666667,1.36666666666667,2.83333333333333,1.33333333333333,1.6,1.2,1.23333333333333,1.19259259259259
SCIS,315,6.25,32.25,1.25,1.275,1.575,1.725,2.9,1.7,1.825,1.8,1.75,1.43333333333333
SCIS,316,3,6,1,1.3,1,1,3,1.3,1,1.3,1,0.988888888888889
SIDN,233,11,41,1.6,1.33333333333333,1.83333333333333,1.76666666666667,2.96666666666667,1.76666666666667,2.36666666666667,1.6,1.66666666666667,1.54814814814815
SIDN,271,5,14,3.3,3,2,2.3,2.7,2,3,2.3,3,2.32222222222222
SIDN,272,10,29,1.26,1.1,1.14,1.32,2.94,1.1,1.28,1.2,1.22,1.06888888888889
SIDN,321,8.33333333333333,28.6666666666667,2.8,2.73333333333333,2.06666666666667,1.86666666666667,2.5,2.43333333333333,2.46666666666667,1.96666666666667,3.1,2.15925925925926
SIDN,372,12,30.75,1.675,2,1.475,1.825,2.95,1.575,1.775,1.65,1.95,1.54722222222222
SIDN,390,5,19.2,1.78,1.76,1.24,1.4,2.98,1.38,1.6,1.46,1.6,1.35777777777778
SOSC,102,30.6666666666667,237.666666666667,1.96666666666667,1.86666666666667,2,1.8,2.9,1.93333333333333,2.4,1.96666666666667,2.2,1.79259259259259
SOSC,111,57.8571428571429,306.142857142857,1.51428571428571,1.44285714285714,1.6,1.75714285714286,2.91428571428571,1.55714285714286,1.85714285714286,1.64285714285714,1.78571428571429,1.46190476190476
SOSC,216,10.75,44.25,1.525,1.4,1.55,1.6,3,1.775,2.1,1.875,1.8,1.51388888888889
SOSC,218,4,29,2.5,1.6,1.55,1.35,3,1.5,2,1.5,2,1.55555555555556
SOSC,220,14,87.6666666666667,1.23333333333333,1.33333333333333,1.63333333333333,1.53333333333333,2.9,1.43333333333333,2.06666666666667,1.53333333333333,1.5,1.36296296296296
SOSC,221,14.75,48,1.2,1.2,1.15,1.125,2.95,1.125,1.15,1.1,1.275,1.03611111111111
SOSC,223,18,95,1.2,1.3,1.3,1.3,3,1.3,1.3,1.4,1.4,1.16666666666667
SOSC,301,7,40,1.7,1.4,1.9,1.8,2.9,1.6,2,1.8,2,1.57777777777778
SOSC,304,8.25,41.5,1.075,1.075,1.075,1.025,2.95,1.15,1.35,1.325,1.2,1.03055555555556
SOSC,305,10.4,35.8,2.06,2.08,1.78,2.16,2.98,2.06,2.38,2.06,2.28,1.87333333333333
SOSC,307,11.5,54,1.25,1.1,1.1,1.1,3,1.3,1.25,1.05,1.15,1.03333333333333
SOSC,308,5,31,1.8,1.3,1.3,1.3,3,1.1,1.1,1.1,1.3,1.14444444444444
SOSC,317,8,49,1.1,1.1,1.2,1.1,2.8,1.3,1.1,1.1,1.2,1.02222222222222
SOSC,318,11.6666666666667,53.6666666666667,1.2,1.2,1.23333333333333,1.26666666666667,2.96666666666667,1.3,1.36666666666667,1.4,1.33333333333333,1.14444444444444
SOSC,319,4,18,1.2,1.2,1.5,1.2,3,1.5,1.3,1.2,1.5,1.17777777777778
SPAN,101,26.6666666666667,92.1666666666667,1.1,1.15,1.23333333333333,1.28333333333333,2.86666666666667,1.3,1.23333333333333,1.21666666666667,1.28333333333333,1.08888888888889
SPAN,102,13,45.6666666666667,1.1,1.06666666666667,1.16666666666667,1.13333333333333,2.9,1.23333333333333,1.3,1.1,1.16666666666667,1.02962962962963
SPAN,201,14,52,1.6,1.45,1.5,1.3,3,1.8,1.9,1.55,1.85,1.43888888888889
SPAN,202,7,37,1.65,1.15,1.85,1.65,2.9,1.85,1.9,1.65,1.35,1.45
SPAN,214,17,38,1,1.1,1.1,1.1,2.9,1.2,1.2,1.2,1.3,1.02222222222222
SPAN,301,13,38,1.2,1.2,1.3,1.2,3,1.6,1.2,1.2,1.2,1.12222222222222
SPAN,302,13,36,1,1,1,1.1,2.9,1.2,1.1,1,1.2,0.955555555555555
SPAN,314,9,31,1.1,1.1,1.4,1.6,2.6,1.1,1.4,1.6,1.6,1.21111111111111
SPCE,101,29.5,60.5,1.55,1.5,1.7,2.25,2.5,1.6,1.45,1.4,1.55,1.44444444444444
SPCE,102,15,68.5,1.3,1.55,1.55,1.65,2.75,1.5,1.4,1.6,1.7,1.36111111111111
SPCE,245,4,15,2,2,2.5,2.8,2.8,2,2,2.5,2.3,2.01111111111111
SPOL,113,3,21,1.55,1.55,1.8,2.5,2.9,2.05,2,1.3,2.15,1.65555555555556
SPOL,210,15,71.5,1.3,1.35,1.15,1.25,3.05,1.3,1.2,1.25,1.3,1.12222222222222
SPOL,220,9,35,1.75,1.65,1.3,1.3,3,1.15,1.4,1.5,1.75,1.31111111111111
SPOL,306,14,57.5,1.4,1.475,1.225,1.5,2.975,1.25,1.275,1.2,1.6,1.21388888888889
SPOL,316,14,55,1.2,1.2,1.1,1.1,3,1.2,1.2,1.1,1.1,1.02222222222222
STAT,193,140.916666666667,812.166666666667,1.33333333333333,1.29166666666667,1.35833333333333,2.00833333333333,2.875,1.69166666666667,2.64166666666667,1.83333333333333,1.975,1.57037037037037
STAT,292,45,220.833333333333,1.95,1.76666666666667,1.66666666666667,2.31666666666667,2.55,1.91666666666667,2.75,1.9,2.51666666666667,1.86481481481481
STAT,293,19.3333333333333,70.3333333333333,1.21666666666667,1.2,1.21666666666667,1.73333333333333,2.86666666666667,1.36666666666667,1.63333333333333,1.4,1.5,1.25185185185185
STAT,332,1.57142857142857,4.71428571428571,1.42857142857143,1.35714285714286,1.5,1.41666666666667,3,1.5,1.42857142857143,1.5,1.71428571428571,1.31613756613757
STAT,335,11.625,31.25,1.75,1.6875,1.575,2.0375,2.8125,1.875,2.0875,1.7375,2.125,1.65277777777778
STAT,391,14.25,44.5,1.425,1.35,1.275,1.8,2.925,1.6,1.9,1.425,1.675,1.38333333333333
STAT,392,14.2857142857143,45.1428571428571,1.21428571428571,1.21428571428571,1.45714285714286,1.68571428571429,2.75714285714286,1.4,1.67142857142857,1.37142857142857,1.48571428571429,1.27777777777778
STAT,393,13.1666666666667,43.3333333333333,1.55,1.5,1.56666666666667,1.83333333333333,2.98333333333333,1.83333333333333,2.06666666666667,1.63333333333333,1.88333333333333,1.54074074074074
STAT,394,12.25,34,3.025,3.25,2.15,2.675,1.9,2.1,2.35,2.075,3.325,2.32777777777778
SWEN,221,46.375,246.375,1.8875,1.7125,1.7375,2.35,2.575,1.8,2.175,1.675,2.2375,1.73055555555556
SWEN,225,33,199.666666666667,2.63333333333333,2.3,2.06666666666667,2.7,2.56666666666667,2.2,2.7,2.03333333333333,2.93333333333333,2.17407407407407
SWEN,301,12.2857142857143,98.8571428571429,2.24285714285714,2.08571428571429,1.7,2.65714285714286,2.72857142857143,2.08571428571429,2.48571428571429,2,2.51428571428571,1.97460317460317
SWEN,303,22.4444444444444,127.333333333333,2.04444444444444,2.15555555555556,1.95555555555556,2.9,2.87777777777778,1.96666666666667,2.23333333333333,1.97777777777778,2.27777777777778,1.94567901234568
SWEN,304,15.875,108.5,1.5875,1.6,1.4,2.075,2.6625,1.5375,2.325,1.6375,2,1.57361111111111
SWEN,324,12.5,67.5,2.85,2.1,1.8,2.4,2.9,2.15,3,2.35,2.9,2.17222222222222
SWEN,325,18.6,119.2,2.5,2.06,1.8,3.14,1.94,2.06,2.48,2.02,3.04,2.12222222222222
SWEN,326,13,84.5,1.51666666666667,1.36666666666667,1.68333333333333,2,2.86666666666667,1.68333333333333,1.91666666666667,1.68333333333333,1.53333333333333,1.48703703703704
SWEN,421,7.25,22.5,3.55,3.2,1.95,2.775,2.825,2.1,2.475,2.675,3.1,2.425
SWEN,422,8.16666666666667,45.1666666666667,1.53333333333333,1.4,1.41666666666667,2,2.8,1.4,1.51666666666667,1.4,1.66666666666667,1.37037037037037
SWEN,423,4.83333333333333,16.1666666666667,1.76666666666667,1.85,1.7,2.15,2.7,1.76666666666667,1.88333333333333,1.71666666666667,2.21666666666667,1.67222222222222
SWEN,424,3,12,1.3,1.3,1.3,1.3,2.8,1,1,1,1.8,1.11111111111111
SWEN,426,14,50,3,1.9,2.2,2.3,1.5,1.7,2.5,1.5,3.3,2.04444444444444
SWEN,428,5,30,1.3,1.3,1.1,1.3,2.7,1.1,1.1,1.3,1.7,1.13333333333333
SWEN,430,5.5,27.25,1.375,1.375,1.15,2,2.525,1.25,1.375,1.25,1.525,1.25555555555556
SWEN,431,5,46.6666666666667,1.36666666666667,1.36666666666667,1.33333333333333,1.86666666666667,2.63333333333333,1.26666666666667,1.63333333333333,1.33333333333333,1.83333333333333,1.33333333333333
SWEN,432,15.7142857142857,31.7142857142857,1.25714285714286,1.28571428571429,1.25714285714286,1.48571428571429,2.72857142857143,1.31428571428571,1.42857142857143,1.44285714285714,1.55714285714286,1.22539682539683
SWEN,433,10.7142857142857,24.1428571428571,1.17142857142857,1.24285714285714,1.28571428571429,1.71428571428571,2.85714285714286,1.42857142857143,1.64285714285714,1.4,1.47142857142857,1.26190476190476
SWEN,435,11,40.5,1.45,1.25,1.25,1.6,2.1,1.25,1.9,1.25,1.7,1.29444444444444
SWEN,438,8.25,28.5,2.275,1.875,2.125,1.975,2.7,2.1,2.45,1.925,2.575,1.92222222222222
TAXN,201,45,209,1.5,1.475,1.6,2,2.875,1.55,1.75,1.575,1.7,1.46111111111111
TAXN,301,33.8571428571429,133,1.74285714285714,1.67142857142857,1.91428571428571,2.68571428571429,2.75714285714286,1.95714285714286,2.7,1.9,2.45714285714286,1.89206349206349
TAXN,303,12,45.4,1.5,1.42,1.5,2.08,2.7,1.66,2.06,1.52,1.96,1.52222222222222
TAXN,305,11,31.6,1.32,1.56,1.56,2.08,2.98,1.24,1.22,1.28,1.44,1.3
TCHG,102,10.3333333333333,26.3333333333333,2,2.26666666666667,1.93333333333333,1.83333333333333,3,1.9,2.3,1.66666666666667,2.46666666666667,1.81851851851852
TCHG,103,8,32.5,1.95,1.6,1.8,1.9,3,1.8,1.55,1.5,1.85,1.55
TCHG,104,12,28,1.4,1.3,1.85,1.7,2.95,1.6,1.8,1.6,1.7,1.43888888888889
TCHG,105,15,36,1.3,1.4,1.3,1.3,3,1.4,1.6,1.1,1.3,1.18888888888889
TCHG,135,3,10,1.3,1.8,1,1,3.3,1.3,1.3,1.3,2,1.22222222222222
TCHG,220,5.5,22.5,2.3,1.85,2,1.8,2.95,2.1,2.25,1.95,2.35,1.84444444444444
TCHG,221,5.5,18,2.4,2.5,1.95,1.85,2.8,1.6,2.05,1.65,2.5,1.83333333333333
TCHG,223,3,16,2.3,2,2,2.3,3,1.8,2.8,1.8,2.8,1.97777777777778
TCHG,224,4.5,21,1.4,1.3,1.55,1.4,3,1.65,1.9,1.4,1.9,1.38888888888889
TCHG,232,3,17,1.3,1,1.3,1.3,3,1,1,1,1.3,1.02222222222222
TCHG,236,1,3,1,1,1,1,3,1,1,1,1,0.888888888888889
TCHG,309,9,23.5,1.45,1.45,1.55,1.75,2.95,2,2.1,1.65,2.15,1.56666666666667
TCHG,315,63.6666666666667,188,2.73333333333333,2.4,2.26666666666667,2.23333333333333,2.56666666666667,2.2,2.43333333333333,1.96666666666667,2.9,2.12592592592593
TCHG,316,32.6666666666667,124.666666666667,2.93333333333333,2.83333333333333,2.33333333333333,2.46666666666667,2.2,2.23333333333333,2.43333333333333,2.06666666666667,3.23333333333333,2.28148148148148
TCHG,317,7,23,1.2,1.2,1.4,3.7,3,1.2,1.2,1.2,1.4,1.38888888888889
TCHG,318,8,23,1.2,1.3,1,1,3,1.1,1,1,1.1,0.966666666666667
TCHG,324,12,19,1.2,1.2,1.3,1.2,3,1.4,1.5,1.2,1.3,1.14444444444444
TCHG,325,20.3333333333333,86,2.26666666666667,2.36666666666667,2.2,2.43333333333333,2.76666666666667,2.23333333333333,2.43333333333333,1.96666666666667,2.46666666666667,2.04074074074074
TCHG,326,23,78,2.45,2.8,2.55,2.25,2.3,2.1,2.65,2.1,2.85,2.19444444444444
TCHG,327,8,58.5,1.2,1.3,1.35,1.45,2.95,1.55,1.7,1.35,1.2,1.23333333333333
TCHG,328,15.6666666666667,70.3333333333333,2.63333333333333,3.2,2.9,2.53333333333333,2.3,2.26666666666667,2.7,2.2,3.16666666666667,2.4
TCHG,329,17,64.3333333333333,2.5,1.9,2,1.53333333333333,2.73333333333333,1.83333333333333,1.7,1.7,2.43333333333333,1.73333333333333
TCHG,332,18.6666666666667,76,2.43333333333333,2.16666666666667,2.3,2.16666666666667,2.73333333333333,2.26666666666667,2.43333333333333,2.16666666666667,2.86666666666667,2.08888888888889
TCHG,333,7.33333333333333,36.3333333333333,1.93333333333333,1.66666666666667,1.86666666666667,1.83333333333333,2.8,1.36666666666667,1.9,1.6,2.2,1.5962962962963
TCHG,334,5.5,51,2.2,2.25,2.25,2.25,2.4,2.35,2.4,1.95,2.65,2.03333333333333
TCHG,335,8,21,2.1,1.8,2.3,1.7,2.8,1.7,2.25,2.05,2.5,1.82222222222222
TCHG,381,6.75,28,1.725,1.875,2.025,1.825,2.625,1.95,2.325,1.8,2.225,1.75
TCHG,383,6,23,1.65,1.9,1.65,1.95,2.6,1.8,1.85,1.35,1.9,1.56111111111111
THEA,101,37.5,147.5,1.675,1.55,1.825,1.775,2.925,1.9,2.1,1.9,2.1,1.64722222222222
THEA,113,28.3333333333333,134.833333333333,1.35,1.21666666666667,1.43333333333333,1.46666666666667,2.98333333333333,1.5,1.53333333333333,1.53333333333333,1.48333333333333,1.27962962962963
THEA,203,16,66,1.8,2,1.9,2,2.8,2.1,2.3,1.9,2.4,1.82222222222222
THEA,204,21.8,58.8,1.74,1.8,1.56,1.56,2.72,1.46,1.36,1.44,1.8,1.41333333333333
THEA,205,15,45,2,2.4,2.2,2.1,2.8,2.1,2.2,1.9,2.6,1.94444444444444
THEA,206,9,52,1.6,1.4,1.8,1.7,2.9,1.55,2,1.7,1.9,1.51666666666667
THEA,210,8.66666666666667,32.3333333333333,2.16666666666667,2.4,1.7,2.2,2.93333333333333,1.73333333333333,1.9,1.8,2.4,1.81111111111111
THEA,211,7.33333333333333,26.6666666666667,1.26666666666667,1.43333333333333,1.7,1.53333333333333,2.93333333333333,1.5,1.63333333333333,1.33333333333333,1.7,1.34444444444444
THEA,214,14,32,1.2,1.7,1.5,1.3,2.9,1.5,1.4,1.4,1.2,1.24444444444444
THEA,221,8.33333333333333,46.6666666666667,1.2,1.2,1.5,1.66666666666667,3,1.4,1.36666666666667,1.26666666666667,1.4,1.22222222222222
THEA,301,9,19,1.66666666666667,1.73333333333333,1.3,1.7,2.66666666666667,1.23333333333333,1.23333333333333,1.26666666666667,1.33333333333333,1.27407407407407
THEA,302,6,21,1.86666666666667,1.56666666666667,1.26666666666667,1.26666666666667,2.76666666666667,1.16666666666667,1.16666666666667,1.06666666666667,1.46666666666667,1.2037037037037
THEA,304,7,22.4,2.54,2.12,2.02,1.94,2.72,1.86,1.68,1.74,2.22,1.79111111111111
THEA,305,12,27,1.8,2.1,1.5,1.5,3,1.3,1.3,1.5,1.8,1.42222222222222
THEA,306,7.5,26.5,1.75,1.45,1.7,1.75,2.4,2.05,2.6,1.85,2.45,1.73333333333333
THEA,308,4,11,3.5,4,3.5,1.8,2.8,1.5,1.2,1.2,3.5,2.24444444444444
THEA,311,9,25.5,1.825,1.725,1.5,1.475,2.925,1.175,1.2,1.15,1.475,1.28055555555556
THEA,314,13,27,1,1.2,1.1,1.1,2.9,1.2,1.2,1,1.1,0.988888888888889
THEA,316,6,18.5,1.7,1.55,1.45,1.6,3,1.45,1.55,1.4,1.55,1.36111111111111
THEA,320,4.5,27.5,1.1,1.25,1.15,1.25,3,1.1,1.25,1.1,1.1,1.03333333333333
THEA,321,5.75,20.5,1.425,1.375,1.375,1.525,2.925,1.325,1.4,1.325,1.5,1.25
TOUR,101,23.2222222222222,94.1111111111111,1.26666666666667,1.28888888888889,1.44444444444444,1.44444444444444,2.91111111111111,1.45555555555556,1.58888888888889,1.55555555555556,1.48888888888889,1.28148148148148
TOUR,202,6.4,29.6,1.3,1.24,1.4,1.4,2.74,1.36,1.56,1.38,1.54,1.24222222222222
TOUR,203,7.2,30.6,1.14,1.14,1.34,1.42,2.92,1.3,1.3,1.24,1.18,1.11777777777778
TOUR,320,5,18.8571428571429,1.55714285714286,1.72857142857143,1.74285714285714,1.71428571428571,2.84285714285714,2.04285714285714,2,1.81428571428571,2.05714285714286,1.62857142857143
WRIT,101,22.3333333333333,102.666666666667,1.5,1.36666666666667,1.46666666666667,1.2,2.93333333333333,1.53333333333333,2.43333333333333,1.4,1.8,1.41111111111111
WRIT,151,16.6666666666667,34,1.63333333333333,1.46666666666667,1.53333333333333,1.23333333333333,2.73333333333333,1.66666666666667,1.83333333333333,1.46666666666667,1.83333333333333,1.40740740740741
WRIT,202,11,33,1.7,1.4,1.3,1.3,3,1.6,2.1,1.6,1.9,1.43333333333333
WRIT,203,6,12,2.1,2.5,1.3,1.3,3.1,1.5,1.8,2,2.3,1.64444444444444
